Cluster_Rep.ID	Member_ID
Seq_2439181	Seq_465429,Seq_465435,Seq_465442
Seq_5499	Seq_5510,Seq_5515,Seq_5536
Seq_154533	Seq_154543,Seq_154566,Seq_154576
Seq_175607	Seq_175623,Seq_175627,Seq_175628
Seq_193829	Seq_193830,Seq_193842,Seq_193853
Seq_244391	Seq_244396,Seq_244422,Seq_244424
Seq_303947	Seq_303961,Seq_303970,Seq_303980
Seq_871210	Seq_871219,Seq_871228,Seq_871251
Seq_1064262	Seq_1064270,Seq_1064294,Seq_1064355
Seq_1352373	Seq_1352372,Seq_1352391,Seq_1352406
Seq_1429751	Seq_1429763,Seq_1429771,Seq_1429778
Seq_1509257	Seq_1509272,Seq_1509278,Seq_1509301
Seq_1509613	Seq_1509546,Seq_1509566,Seq_1509589
Seq_1648992	Seq_1649003,Seq_1649015,Seq_1649061
Seq_1889907	Seq_1889909,Seq_1889910,Seq_1889915
Seq_1928119	Seq_1928117,Seq_1928136,Seq_1928146
Seq_1974330	Seq_1974337,Seq_1974349,Seq_1974359
Seq_2111255	Seq_2111267,Seq_2111269,Seq_2111293
Seq_2243899	Seq_2243901,Seq_2243981,Seq_2243993
Seq_2306990	Seq_2306988,Seq_2307001,Seq_2307084
Seq_200788	Seq_200797,Seq_200801,Seq_200823
Seq_336922	Seq_336933,Seq_336951,Seq_2438174
Seq_379691	Seq_379692,Seq_379722,Seq_379726
Seq_452212	Seq_452214,Seq_452231,Seq_452234
Seq_582932	Seq_582954,Seq_582964,Seq_582999
Seq_633398	Seq_633401,Seq_633407,Seq_633410
Seq_688606	Seq_688611,Seq_688626,Seq_688634
Seq_700606	Seq_700615,Seq_700624,Seq_700627
Seq_705569	Seq_705570,Seq_705571,Seq_705572
Seq_923221	Seq_923225,Seq_923228,Seq_923239
Seq_979988	Seq_979986,Seq_979990,Seq_979996
Seq_1119691	Seq_1119707,Seq_1119713,Seq_1119723
Seq_1149815	Seq_1149820,Seq_1149840,Seq_1149849
Seq_1258547	Seq_1258622,Seq_1258623,Seq_1258625
Seq_1433424	Seq_1433431,Seq_1433447,Seq_1433464
Seq_1559141	Seq_1559181,Seq_1559182,Seq_1559190
Seq_1668100	Seq_1668107,Seq_1668111,Seq_1668126
Seq_1719913	Seq_1719918,Seq_1719941,Seq_1719944
Seq_1875529	Seq_1875539,Seq_1875542,Seq_1875556
Seq_2186051	Seq_2186064,Seq_2186072,Seq_2186085
Seq_2206820	Seq_2206837,Seq_2206853,Seq_2414189
Seq_2236034	Seq_2236061,Seq_2236065,Seq_2236067
Seq_2333323	Seq_2333322,Seq_2333332,Seq_2333342
Seq_88044	Seq_88057,Seq_88060,Seq_88065
Seq_270106	Seq_270114,Seq_270119,Seq_270144
Seq_291211	Seq_291215,Seq_291222,Seq_291253
Seq_349077	Seq_349083,Seq_349085,Seq_349088
Seq_437864	Seq_437866,Seq_437882,Seq_437884
Seq_520526	Seq_520530,Seq_520543,Seq_2439744
Seq_578206	Seq_578155,Seq_578158,Seq_578166
Seq_826040	Seq_826048,Seq_826050,Seq_826055
Seq_1103812	Seq_1103810,Seq_1103832,Seq_1103848
Seq_1124720	Seq_1124721,Seq_1124724,Seq_1124733
Seq_1377530	Seq_1377536,Seq_1377542,Seq_1377566
Seq_1559056	Seq_1559013,Seq_1559055,Seq_2464498
Seq_1849397	Seq_1849213,Seq_1849218,Seq_1849264
Seq_1907984	Seq_1907983,Seq_1907998,Seq_1908013
Seq_2012864	Seq_2012862,Seq_2012879,Seq_2012886
Seq_2123960	Seq_2123973,Seq_2123991,Seq_2124006
Seq_2247512	Seq_2247519,Seq_2247539,Seq_2247565
Seq_2318192	Seq_2318203,Seq_2318234,Seq_2318252
Seq_36442	Seq_36490,Seq_36497,Seq_36506
Seq_440364	Seq_440117,Seq_440362,Seq_440363
Seq_1004536	Seq_1004542,Seq_1004553,Seq_1004565
Seq_1077543	Seq_1077548,Seq_1077549,Seq_1077557
Seq_1115856	Seq_1115854,Seq_1115858,Seq_1115859
Seq_1512939	Seq_1512945,Seq_1512968,Seq_1512979
Seq_1676329	Seq_1676334,Seq_1676340,Seq_1676347
Seq_1812615	Seq_1812653,Seq_1812663,Seq_1812746
Seq_1920615	Seq_1920679,Seq_1920687,Seq_1920694
Seq_2113654	Seq_2113659,Seq_2113661,Seq_2113664
Seq_2220106	Seq_2220182,Seq_2220188,Seq_2220202
Seq_2279570	Seq_2279572,Seq_2279599,Seq_2279610
Seq_2373718	Seq_2373717,Seq_2399234,Seq_2399241
Seq_2402189	Seq_1836130,Seq_1836171,Seq_2456044
Seq_51016	Seq_51015,Seq_51112,Seq_51150
Seq_51076	Seq_51131,Seq_51166,Seq_2456876
Seq_63395	Seq_63203,Seq_63210,Seq_2436032
Seq_80970	Seq_80974,Seq_81002,Seq_81025
Seq_174968	Seq_174973,Seq_174976,Seq_175132
Seq_254144	Seq_254166,Seq_254168,Seq_254180
Seq_284460	Seq_284476,Seq_284478,Seq_284480
Seq_570575	Seq_570584,Seq_570588,Seq_570595
Seq_573596	Seq_573608,Seq_573610,Seq_573612
Seq_607895	Seq_607894,Seq_607899,Seq_607900
Seq_628503	Seq_628496,Seq_628497,Seq_628498
Seq_820155	Seq_820166,Seq_820173,Seq_820193
Seq_821290	Seq_821298,Seq_821302,Seq_821316
Seq_850425	Seq_850315,Seq_850322,Seq_850329
Seq_961109	Seq_960432,Seq_960439,Seq_961120
Seq_964805	Seq_964804,Seq_964811,Seq_964838
Seq_1092620	Seq_1092635,Seq_1092637,Seq_1092639
Seq_1217491	Seq_1217514,Seq_1217521,Seq_1217540
Seq_1221291	Seq_1221304,Seq_1221307,Seq_1221327
Seq_1315862	Seq_1315865,Seq_1315879,Seq_2463236
Seq_1639919	Seq_1639928,Seq_1639929,Seq_1639934
Seq_1818141	Seq_1818160,Seq_1818163,Seq_1818173
Seq_1828451	Seq_1828477,Seq_1828486,Seq_1828487
Seq_1997407	Seq_1997329,Seq_1997330,Seq_1997414
Seq_2054409	Seq_2054407,Seq_2054423,Seq_2054439
Seq_2275076	Seq_2275089,Seq_2275095,Seq_2275122
Seq_2366692	Seq_2366710,Seq_2366718,Seq_2366723
Seq_46664	Seq_46672,Seq_46673,Seq_46676
Seq_161610	Seq_161613,Seq_161629,Seq_161637
Seq_245964	Seq_245969,Seq_245992,Seq_245994
Seq_269214	Seq_269218,Seq_269226,Seq_269230
Seq_559955	Seq_559976,Seq_559984,Seq_559987
Seq_562151	Seq_562192,Seq_562195,Seq_562212
Seq_724513	Seq_724506,Seq_724508,Seq_724596
Seq_748338	Seq_748342,Seq_748345,Seq_748354
Seq_754579	Seq_754583,Seq_754586,Seq_754597
Seq_771646	Seq_771648,Seq_771664,Seq_771680
Seq_977636	Seq_977631,Seq_977661,Seq_977662
Seq_1002017	Seq_1002022,Seq_1002029,Seq_1002031
Seq_1261719	Seq_1261718,Seq_1261728,Seq_1261738
Seq_1364992	Seq_1364999,Seq_1365002,Seq_1365016
Seq_1406598	Seq_1406592,Seq_1406594,Seq_1406595
Seq_1413517	Seq_1413515,Seq_1413524,Seq_1413532
Seq_1422131	Seq_1422134,Seq_1422143,Seq_1422149
Seq_1556410	Seq_1556408,Seq_1556416,Seq_1556449
Seq_1590783	Seq_1590815,Seq_1590881,Seq_1590889
Seq_1876955	Seq_1876961,Seq_1876963,Seq_1876970
Seq_2182042	Seq_2182044,Seq_2182045,Seq_2182055
Seq_2214141	Seq_2214139,Seq_2214140,Seq_2214153
Seq_2317757	Seq_2317765,Seq_2317768,Seq_2317773
Seq_2328094	Seq_2328106,Seq_2328107,Seq_2328341
Seq_2358668	Seq_2358671,Seq_2358673,Seq_2358679
Seq_117826	Seq_117828,Seq_117833,Seq_117838
Seq_199395	Seq_199398,Seq_199405,Seq_199407
Seq_209202	Seq_209207,Seq_209211,Seq_209213
Seq_442827	Seq_442826,Seq_442832,Seq_442833
Seq_515164	Seq_515168,Seq_515171,Seq_515174
Seq_567198	Seq_567193,Seq_567197,Seq_567217
Seq_568849	Seq_568853,Seq_568858,Seq_568859
Seq_642696	Seq_642767,Seq_642772,Seq_642800
Seq_714060	Seq_714073,Seq_714074,Seq_714082
Seq_720287	Seq_720284,Seq_720285,Seq_720335
Seq_722554	Seq_722552,Seq_722558,Seq_722567
Seq_819833	Seq_819838,Seq_819844,Seq_819854
Seq_963795	Seq_963815,Seq_963821,Seq_963831
Seq_1303901	Seq_1303894,Seq_1303896,Seq_1303899
Seq_1318561	Seq_1318565,Seq_1318571,Seq_1318591
Seq_1342331	Seq_1342349,Seq_1342364,Seq_1342503
Seq_1364651	Seq_1364662,Seq_1364670,Seq_1364675
Seq_1434115	Seq_1434119,Seq_1434125,Seq_1434126
Seq_1626323	Seq_1626327,Seq_1626341,Seq_1626482
Seq_1822399	Seq_1822398,Seq_1822405,Seq_1822419
Seq_1823136	Seq_1822232,Seq_1822241,Seq_1822270
Seq_1882650	Seq_1882646,Seq_1882647,Seq_1882648
Seq_1953898	Seq_1953901,Seq_1953907,Seq_1953939
Seq_2002791	Seq_2002802,Seq_2002804,Seq_2002813
Seq_2228759	Seq_2228766,Seq_2228785,Seq_2228825
Seq_2231281	Seq_2231294,Seq_2231297,Seq_2231305
Seq_2256270	Seq_2256273,Seq_2256276,Seq_2256287
Seq_13642	Seq_13645,Seq_13646,Seq_13651
Seq_199085	Seq_199089,Seq_199090,Seq_199091
Seq_293119	Seq_293130,Seq_293135,Seq_293141
Seq_448490	Seq_448492,Seq_448493,Seq_448495
Seq_468813	Seq_468816,Seq_468819,Seq_468826
Seq_525147	Seq_525146,Seq_525158,Seq_525171
Seq_556448	Seq_556446,Seq_556461,Seq_556463
Seq_560772	Seq_560780,Seq_560783,Seq_560785
Seq_569681	Seq_569679,Seq_569710,Seq_569714
Seq_697471	Seq_697483,Seq_697493,Seq_2441270
Seq_892024	Seq_892045,Seq_892046,Seq_892060
Seq_949448	Seq_949447,Seq_949454,Seq_949462
Seq_1039088	Seq_1039081,Seq_1039084,Seq_2461912
Seq_1313360	Seq_1313369,Seq_1313379,Seq_1313429
Seq_1321964	Seq_1321961,Seq_1321973,Seq_1321984
Seq_1407367	Seq_1407371,Seq_1407380,Seq_1407382
Seq_1419694	Seq_1419707,Seq_1419717,Seq_1419731
Seq_1580676	Seq_1580680,Seq_1580682,Seq_1580685
Seq_1610988	Seq_1610990,Seq_1610996,Seq_1611036
Seq_1744669	Seq_1744383,Seq_1744384,Seq_1744389
Seq_1978443	Seq_1978457,Seq_1978482,Seq_1978491
Seq_2035990	Seq_2035995,Seq_2036008,Seq_2036009
Seq_2048609	Seq_2048626,Seq_2048648,Seq_2048651
Seq_2208448	Seq_2208446,Seq_2208484,Seq_2208485
Seq_2325567	Seq_2325565,Seq_2325568,Seq_2325573
Seq_2365492	Seq_2310510,Seq_2310511,Seq_2310512
Seq_2402762	Seq_2402760,Seq_2402780,Seq_2402802
Seq_2406019	Seq_2406018,Seq_2406031,Seq_2406068
Seq_20847	Seq_20867,Seq_20868,Seq_20877
Seq_66328	Seq_66339,Seq_66342,Seq_66350
Seq_156100	Seq_156106,Seq_156117,Seq_156118
Seq_255216	Seq_255321,Seq_255327,Seq_255348
Seq_265914	Seq_265915,Seq_265993,Seq_266013
Seq_276503	Seq_276506,Seq_276525,Seq_276833
Seq_317544	Seq_317561,Seq_317563,Seq_317575
Seq_370911	Seq_370932,Seq_370934,Seq_370942
Seq_495497	Seq_495492,Seq_495493,Seq_495496
Seq_593225	Seq_593239,Seq_593279,Seq_593292
Seq_622482	Seq_622486,Seq_622490,Seq_622491
Seq_684921	Seq_684926,Seq_684948,Seq_684952
Seq_1221600	Seq_1221601,Seq_1221602,Seq_1221607
Seq_1651901	Seq_1651935,Seq_1651939,Seq_1651949
Seq_1741323	Seq_1741346,Seq_1741358,Seq_1741401
Seq_1747630	Seq_1747635,Seq_1747688,Seq_1747721
Seq_1856358	Seq_1856336,Seq_1856337,Seq_1856339
Seq_2031434	Seq_2031405,Seq_2031411,Seq_2031414
Seq_2100908	Seq_2100825,Seq_2100906,Seq_2100919
Seq_2191513	Seq_2191529,Seq_2191550,Seq_2191591
Seq_2316095	Seq_2316105,Seq_2372271,Seq_2372305
Seq_59794	Seq_59795,Seq_59810,Seq_59816
Seq_157479	Seq_157482,Seq_157522,Seq_157545
Seq_191254	Seq_191051,Seq_191252,Seq_191258
Seq_270553	Seq_270562,Seq_270571,Seq_270578
Seq_284715	Seq_284723,Seq_284728,Seq_284729
Seq_298782	Seq_298784,Seq_298791,Seq_298811
Seq_430372	Seq_430366,Seq_430367,Seq_430381
Seq_436641	Seq_436654,Seq_436686,Seq_436693
Seq_506935	Seq_506948,Seq_506950,Seq_2459324
Seq_535410	Seq_535414,Seq_535418,Seq_535420
Seq_659172	Seq_659176,Seq_659230,Seq_659470
Seq_1178447	Seq_1178446,Seq_1178451,Seq_1178463
Seq_1324085	Seq_1324083,Seq_1324101,Seq_1324103
Seq_1434272	Seq_1434277,Seq_1434300,Seq_1434302
Seq_1487668	Seq_1487673,Seq_1487677,Seq_1487680
Seq_1850373	Seq_1850370,Seq_1850371,Seq_1850372
Seq_1884472	Seq_1884477,Seq_1884523,Seq_1884591
Seq_1937466	Seq_1937469,Seq_1937485,Seq_1937494
Seq_1940373	Seq_1940390,Seq_1940393,Seq_1940396
Seq_1943432	Seq_1943446,Seq_1943453,Seq_1943454
Seq_2042732	Seq_2042739,Seq_2042742,Seq_2042747
Seq_2125068	Seq_2125073,Seq_2125087,Seq_2125095
Seq_2239289	Seq_2239293,Seq_2239297,Seq_2239302
Seq_2337949	Seq_2337952,Seq_2337956,Seq_2337957
Seq_70846	Seq_70845,Seq_70851,Seq_70856
Seq_228488	Seq_228492,Seq_228526,Seq_228534
Seq_242493	Seq_242508,Seq_242519,Seq_242525
Seq_333738	Seq_333735,Seq_333742,Seq_333754
Seq_366252	Seq_366259,Seq_366293,Seq_366312
Seq_422828	Seq_422825,Seq_422827,Seq_422850
Seq_441700	Seq_441708,Seq_441715,Seq_441718
Seq_598512	Seq_598514,Seq_598524,Seq_598531
Seq_649369	Seq_649388,Seq_649399,Seq_649439
Seq_754349	Seq_754354,Seq_754358,Seq_754365
Seq_835705	Seq_835715,Seq_835730,Seq_835778
Seq_841227	Seq_841230,Seq_841237,Seq_841260
Seq_875438	Seq_875447,Seq_875460,Seq_875462
Seq_984161	Seq_984169,Seq_984174,Seq_984175
Seq_987563	Seq_987567,Seq_987572,Seq_987574
Seq_988227	Seq_988014,Seq_988017,Seq_988245
Seq_991153	Seq_991148,Seq_991161,Seq_991166
Seq_1027999	Seq_1028008,Seq_1028018,Seq_1028035
Seq_1098824	Seq_1098822,Seq_1098839,Seq_1098846
Seq_1199971	Seq_1199976,Seq_1199989,Seq_1200004
Seq_1413212	Seq_1413207,Seq_1413208,Seq_1413249
Seq_1601943	Seq_1601941,Seq_1601942,Seq_1601956
Seq_1616210	Seq_1616218,Seq_1616231,Seq_1616237
Seq_1657148	Seq_1657155,Seq_1657172,Seq_1657236
Seq_1658149	Seq_1658152,Seq_1658158,Seq_1658160
Seq_1773630	Seq_1773660,Seq_1773666,Seq_1773716
Seq_1863812	Seq_1863806,Seq_1863808,Seq_1863817
Seq_1908741	Seq_1908739,Seq_1908740,Seq_1908742
Seq_1919775	Seq_1919789,Seq_1919793,Seq_1919795
Seq_1957068	Seq_1957066,Seq_1957069,Seq_1957078
Seq_1996203	Seq_1996200,Seq_1996217,Seq_1996236
Seq_2018034	Seq_2018038,Seq_2018046,Seq_2018054
Seq_2171450	Seq_2171489,Seq_2171495,Seq_2171496
Seq_2190039	Seq_2190066,Seq_2190067,Seq_2190084
Seq_2297901	Seq_2297896,Seq_2297897,Seq_2297936
Seq_2316415	Seq_2316425,Seq_2316429,Seq_2316448
Seq_12329	Seq_12340,Seq_12343,Seq_12399
Seq_72039	Seq_72043,Seq_72051,Seq_72056
Seq_131001	Seq_131002,Seq_131003,Seq_131023
Seq_136322	Seq_136347,Seq_136395,Seq_136403
Seq_149979	Seq_150063,Seq_150111,Seq_150164
Seq_175903	Seq_175912,Seq_175915,Seq_175922
Seq_418448	Seq_418449,Seq_418458,Seq_418464
Seq_758941	Seq_758947,Seq_758948,Seq_758962
Seq_768486	Seq_768489,Seq_2441868,Seq_2441869
Seq_896569	Seq_896574,Seq_896596,Seq_896600
Seq_941743	Seq_941742,Seq_941750,Seq_941770
Seq_1026553	Seq_1026555,Seq_1026567,Seq_1026569
Seq_1064131	Seq_1064134,Seq_1064148,Seq_1064177
Seq_1150080	Seq_1149906,Seq_1149917,Seq_1149960
Seq_1198023	Seq_1197948,Seq_1198028,Seq_1198030
Seq_1223136	Seq_1223158,Seq_1223184,Seq_1223199
Seq_1266976	Seq_1266980,Seq_1266995,Seq_1266998
Seq_1448989	Seq_1449007,Seq_1449009,Seq_1449015
Seq_1711524	Seq_1711532,Seq_1711555,Seq_1711557
Seq_1723501	Seq_1723535,Seq_1723548,Seq_2449604
Seq_1925258	Seq_1925257,Seq_1925283,Seq_1925301
Seq_1940439	Seq_1940474,Seq_1940515,Seq_1940554
Seq_2153561	Seq_2153565,Seq_2153566,Seq_2153567
Seq_2286078	Seq_2286084,Seq_2286089,Seq_2286099
Seq_91321	Seq_91334,Seq_91339,Seq_91382
Seq_336038	Seq_336035,Seq_336064,Seq_336076
Seq_642098	Seq_642106,Seq_642107,Seq_642120
Seq_685298	Seq_685303,Seq_685311,Seq_685333
Seq_793766	Seq_793768,Seq_793771,Seq_793787
Seq_905027	Seq_905032,Seq_905033,Seq_905034
Seq_1135182	Seq_1135186,Seq_1135188,Seq_1135192
Seq_1196491	Seq_1196495,Seq_1196508,Seq_1196514
Seq_1203569	Seq_1203571,Seq_1203583,Seq_1203595
Seq_1217257	Seq_1217270,Seq_1217285,Seq_1217302
Seq_1237115	Seq_1237130,Seq_1237131,Seq_1237174
Seq_1468406	Seq_1468416,Seq_1468445,Seq_1468453
Seq_1511907	Seq_1511910,Seq_1511911,Seq_1511914
Seq_1545575	Seq_1545576,Seq_1545579,Seq_1545590
Seq_1702819	Seq_1702814,Seq_1702816,Seq_1702838
Seq_1778179	Seq_1778196,Seq_1778220,Seq_1778252
Seq_1975120	Seq_1975138,Seq_1975140,Seq_1975141
Seq_2256164	Seq_2256175,Seq_2256177,Seq_2256222
Seq_2275243	Seq_2275248,Seq_2275284,Seq_2275329
Seq_2376772	Seq_2376771,Seq_2376776,Seq_2376853
Seq_43024	Seq_43025,Seq_43054,Seq_43065
Seq_51846	Seq_51854,Seq_51864,Seq_51865
Seq_272539	Seq_272543,Seq_272551,Seq_272561
Seq_275136	Seq_275133,Seq_275138,Seq_275151
Seq_307024	Seq_307028,Seq_307036,Seq_307051
Seq_322650	Seq_322651,Seq_322655,Seq_322657
Seq_356721	Seq_356740,Seq_356741,Seq_356746
Seq_477574	Seq_477576,Seq_477578,Seq_477582
Seq_516180	Seq_516191,Seq_516213,Seq_2459369
Seq_553731	Seq_553658,Seq_553668,Seq_553671
Seq_557725	Seq_557739,Seq_557761,Seq_557765
Seq_718759	Seq_718783,Seq_718797,Seq_718800
Seq_857819	Seq_857827,Seq_857828,Seq_857830
Seq_887683	Seq_887706,Seq_887707,Seq_887715
Seq_1170837	Seq_1170840,Seq_1170842,Seq_1170845
Seq_1187555	Seq_1187574,Seq_1187579,Seq_1187625
Seq_1558984	Seq_1558983,Seq_1558986,Seq_1558995
Seq_1633113	Seq_1632926,Seq_1632931,Seq_1632932
Seq_1664127	Seq_1664152,Seq_1664158,Seq_1664168
Seq_1703190	Seq_1703204,Seq_1703209,Seq_1703211
Seq_1928474	Seq_1928506,Seq_1928508,Seq_1928541
Seq_2098254	Seq_2098260,Seq_2098261,Seq_2098263
Seq_2175274	Seq_2175296,Seq_2175299,Seq_2175307
Seq_2194978	Seq_2194971,Seq_2194972,Seq_2194975
Seq_148736	Seq_148740,Seq_148748,Seq_148758
Seq_170963	Seq_170968,Seq_170988,Seq_171059
Seq_225609	Seq_225633,Seq_225667,Seq_225746
Seq_283877	Seq_283882,Seq_283885,Seq_283889
Seq_342647	Seq_342665,Seq_342667,Seq_342670
Seq_396204	Seq_396219,Seq_396229,Seq_396233
Seq_396740	Seq_396743,Seq_396745,Seq_396746
Seq_610411	Seq_610412,Seq_610431,Seq_610434
Seq_748764	Seq_748770,Seq_748771,Seq_748788
Seq_792572	Seq_792577,Seq_792580,Seq_792586
Seq_870108	Seq_870107,Seq_870115,Seq_870128
Seq_957236	Seq_957246,Seq_957253,Seq_957265
Seq_1019998	Seq_1020008,Seq_1020010,Seq_1020013
Seq_1045617	Seq_1045615,Seq_1045626,Seq_1045629
Seq_1102589	Seq_1102586,Seq_1102598,Seq_1102601
Seq_1200554	Seq_1200575,Seq_1200576,Seq_1200597
Seq_1502057	Seq_1502056,Seq_1502066,Seq_1502067
Seq_1526756	Seq_1526761,Seq_1526767,Seq_1526773
Seq_1619819	Seq_1619824,Seq_1619832,Seq_1619852
Seq_1718903	Seq_1718902,Seq_1718907,Seq_1718913
Seq_1817664	Seq_1817662,Seq_1817679,Seq_1817692
Seq_1850555	Seq_1850569,Seq_1850570,Seq_1850573
Seq_2171168	Seq_2171175,Seq_2171181,Seq_2171190
Seq_2235824	Seq_2235826,Seq_2235837,Seq_2235839
Seq_2244673	Seq_2244671,Seq_2244684,Seq_2244689
Seq_2338912	Seq_2338905,Seq_2338909,Seq_2338910
Seq_329639	Seq_329644,Seq_329645,Seq_329663
Seq_342492	Seq_342499,Seq_342505,Seq_2458418
Seq_377396	Seq_377391,Seq_377394,Seq_377405
Seq_464014	Seq_464029,Seq_464032,Seq_464035
Seq_583177	Seq_583184,Seq_583209,Seq_583213
Seq_588297	Seq_588255,Seq_588289,Seq_588295
Seq_650552	Seq_650385,Seq_650553,Seq_650559
Seq_672080	Seq_672104,Seq_672136,Seq_672146
Seq_878009	Seq_878021,Seq_878023,Seq_878025
Seq_927362	Seq_927261,Seq_927262,Seq_927263
Seq_960683	Seq_960732,Seq_960734,Seq_2461526
Seq_989725	Seq_989726,Seq_989729,Seq_989730
Seq_1324416	Seq_1324418,Seq_1324423,Seq_1324434
Seq_1376946	Seq_1376942,Seq_1376943,Seq_1377008
Seq_1424877	Seq_1424876,Seq_1424879,Seq_1424899
Seq_1438475	Seq_1438438,Seq_1438442,Seq_1438479
Seq_1466722	Seq_1466727,Seq_1466762,Seq_1466837
Seq_1516833	Seq_1516840,Seq_1516842,Seq_1516844
Seq_1545509	Seq_1545510,Seq_1545537,Seq_1545555
Seq_1598792	Seq_1598793,Seq_1598795,Seq_1598807
Seq_1726879	Seq_1726895,Seq_1726903,Seq_1726905
Seq_1770401	Seq_1770410,Seq_1770413,Seq_1770435
Seq_1817618	Seq_1817649,Seq_1817650,Seq_1817652
Seq_1887169	Seq_1887174,Seq_1887175,Seq_1887177
Seq_1890025	Seq_1890046,Seq_1890047,Seq_1890057
Seq_1925060	Seq_1925080,Seq_1925081,Seq_1925093
Seq_2273460	Seq_2273459,Seq_2273464,Seq_2273486
Seq_2307532	Seq_2307530,Seq_2307550,Seq_2307572
Seq_168089	Seq_168097,Seq_168128,Seq_168133
Seq_195149	Seq_195119,Seq_195122,Seq_195125
Seq_273750	Seq_273756,Seq_273770,Seq_273786
Seq_320113	Seq_320115,Seq_320117,Seq_320119
Seq_417277	Seq_417292,Seq_417293,Seq_417299
Seq_435675	Seq_435678,Seq_435681,Seq_435709
Seq_615486	Seq_615500,Seq_615519,Seq_615529
Seq_674470	Seq_674363,Seq_674370,Seq_674382
Seq_785519	Seq_785523,Seq_785530,Seq_785534
Seq_832470	Seq_832472,Seq_832484,Seq_832491
Seq_864846	Seq_864860,Seq_2442450,Seq_2442451
Seq_868206	Seq_868205,Seq_868217,Seq_868227
Seq_965469	Seq_965472,Seq_965496,Seq_965503
Seq_969327	Seq_969345,Seq_969362,Seq_969365
Seq_1104521	Seq_1104517,Seq_1104533,Seq_1104536
Seq_1133186	Seq_1133183,Seq_1133189,Seq_1133191
Seq_1149981	Seq_1149988,Seq_1150008,Seq_1150029
Seq_1151302	Seq_1151306,Seq_1151315,Seq_1151321
Seq_1263931	Seq_1263956,Seq_1263988,Seq_1263997
Seq_1369316	Seq_1368909,Seq_1369323,Seq_1369329
Seq_1398974	Seq_1398972,Seq_1398981,Seq_1399000
Seq_1474885	Seq_1474884,Seq_1474895,Seq_1474906
Seq_1492912	Seq_1492908,Seq_1492909,Seq_1492910
Seq_1503097	Seq_1503092,Seq_1503096,Seq_1503105
Seq_1512450	Seq_1512455,Seq_1512462,Seq_1512478
Seq_1671328	Seq_1671326,Seq_1671331,Seq_1671333
Seq_1775430	Seq_1775434,Seq_1775436,Seq_1775440
Seq_1873721	Seq_1873724,Seq_1873730,Seq_1873734
Seq_1885635	Seq_1885652,Seq_1885657,Seq_1885685
Seq_1926918	Seq_1926917,Seq_1926928,Seq_1926931
Seq_2081472	Seq_2081470,Seq_2081471,Seq_2081473
Seq_2241642	Seq_2241645,Seq_2241656,Seq_2241657
Seq_2329041	Seq_2329061,Seq_2329094,Seq_2329124
Seq_2356653	Seq_2315046,Seq_2315316,Seq_2315334
Seq_34329	Seq_34335,Seq_34346,Seq_34353
Seq_159296	Seq_159307,Seq_159316,Seq_159319
Seq_207321	Seq_207280,Seq_207344,Seq_207348
Seq_218484	Seq_218481,Seq_218482,Seq_218489
Seq_229110	Seq_229116,Seq_229118,Seq_229119
Seq_239808	Seq_239810,Seq_239820,Seq_239831
Seq_312186	Seq_312207,Seq_312219,Seq_312236
Seq_328834	Seq_328839,Seq_328848,Seq_328870
Seq_369692	Seq_369722,Seq_369727,Seq_369733
Seq_407215	Seq_407240,Seq_407248,Seq_407271
Seq_501660	Seq_501686,Seq_501700,Seq_501705
Seq_561289	Seq_561287,Seq_561293,Seq_561295
Seq_649744	Seq_649753,Seq_649766,Seq_649794
Seq_680379	Seq_680385,Seq_680399,Seq_680405
Seq_725697	Seq_725703,Seq_725712,Seq_725719
Seq_854078	Seq_854088,Seq_854107,Seq_854127
Seq_870339	Seq_870345,Seq_870368,Seq_870394
Seq_880120	Seq_880186,Seq_880188,Seq_880217
Seq_918477	Seq_918476,Seq_918481,Seq_918486
Seq_1019502	Seq_1019511,Seq_1019529,Seq_1019535
Seq_1100258	Seq_1100281,Seq_1100285,Seq_1100289
Seq_1140127	Seq_1140124,Seq_1140125,Seq_1140130
Seq_1141656	Seq_1141652,Seq_1141657,Seq_1141667
Seq_1224538	Seq_1224557,Seq_1224561,Seq_1224564
Seq_1232646	Seq_1232671,Seq_1232678,Seq_1232734
Seq_1390287	Seq_1390283,Seq_1390284,Seq_1390309
Seq_1411688	Seq_1411696,Seq_1412117,Seq_1412118
Seq_1412962	Seq_1412964,Seq_1412967,Seq_1412969
Seq_1429904	Seq_1429902,Seq_1429906,Seq_1429909
Seq_1461988	Seq_1461986,Seq_1462001,Seq_1462002
Seq_1474501	Seq_1474515,Seq_1474520,Seq_1474523
Seq_1500685	Seq_1500451,Seq_1500541,Seq_1500607
Seq_1504455	Seq_1504446,Seq_1504448,Seq_1504451
Seq_1504626	Seq_1504652,Seq_1504663,Seq_1504664
Seq_1513558	Seq_1513584,Seq_1513596,Seq_1513597
Seq_1571597	Seq_1571595,Seq_1571600,Seq_1571604
Seq_1585098	Seq_1585097,Seq_1585130,Seq_1585135
Seq_1587349	Seq_1587346,Seq_1587352,Seq_1587364
Seq_1627161	Seq_1627158,Seq_1627167,Seq_1627173
Seq_1813060	Seq_1813058,Seq_1813063,Seq_1813078
Seq_1890803	Seq_1890806,Seq_1890816,Seq_1890826
Seq_2020026	Seq_2020077,Seq_2020087,Seq_2020095
Seq_2042583	Seq_2042596,Seq_2042598,Seq_2042605
